dkw-01050 koseki-012260 u3481 _ ##done:koseki 
dkw-01051 koseki-012270 u50c7 _ ##done:alias:u50c7 
dkw-01052 koseki-012280 u50c8 _ ##done:alias:u50c8 曼[u66fc]
dkw-01053 koseki-012290 u20338 _ ##done:koseki 
dkw-01054 koseki-012300 u50c9 _ ##done:koseki 
dkw-01055 koseki-012310 u50ca-ue0104 _ ##done:alias:u50ca 
dkw-01056 koseki-012320 u50cb _ ##done:koseki 貪[u8caa]
dkw-01057 koseki-012330 u20339 _ ##done:koseki 𣥶[u23976]
dkw-01058 koseki-012340 u2033a _ ##done:koseki 
dkw-01059 none u2033b _ ##done:mtnest 
dkw-01060 koseki-012350 u50cc _ ##done:koseki 
dkw-01061 none u2033c _ ##done:alias:u2033c 
dkw-01062 koseki-012360 u2033e _ ##done:alias:u2033e 
dkw-01063 koseki-012370 u2033f _ ##done:koseki 
dkw-01064 koseki-012380 u20340 _ ##done:koseki 
dkw-01065 koseki-012390 u20368 _ ##done:koseki 
dkw-01066 koseki-012400 u20369 _ ##done:alias:u20369 
dkw-01067 koseki-012410 u2036a _ ##done:koseki 
dkw-01068 koseki-012420 u2036b _ ##done:koseki 
dkw-01069 koseki-012430 u2036c _ ##done:koseki 旨[u65e8]
dkw-01070 koseki-012440 u2035a _ ##done:koseki 百[u767e]
dkw-01071 koseki-012450 u2035b _ ##done:koseki 百[u767e]
dkw-01072 koseki-012460 u2035d _ ##done:koseki 
dkw-01073 koseki-012470 u2035f _ ##done:koseki 
dkw-01074 koseki-012480 u20357 _ ##done:koseki 
dkw-01075 koseki-012490 u20343 _ ##done:koseki 
dkw-01076 koseki-012500 u50e7-ue0103 _ ##done:koseki 曾[u66fe]
dkw-01077 koseki-012510 u20358 _ ##done:koseki 
dkw-01078 none u20348 _ ##done:alias:u20348 
dkw-01079 koseki-012520 u50cd _ ##done:koseki 
dkw-01080 koseki-012530 u20362 _ ##done:koseki 
dkw-01081 koseki-012640 u2036e _ ##done:alias:u2036e 
dkw-01082 koseki-012650 u2036f _ ##done:koseki 
dkw-01083 koseki-012660 u50ce _ ##done:koseki 
dkw-01084 koseki-012670 u50cf _ ##done:koseki 
dkw-01085 koseki-012680 u3483 _ ##done:koseki 貳[u8cb3]
dkw-01086 koseki-012690 u20370 _ ##done:koseki 
dkw-01087 koseki-012700 u50d0 _ ##done:koseki 
dkw-01088 koseki-012710 u50d1 _ ##done:koseki 
dkw-01089 koseki-012720 u50d2 _ ##done:alias:u50d2 
dkw-01090 koseki-012730 u50d3 _ ##done:koseki 貴[u8cb4]
dkw-01091 koseki-012740 u20371 _ ##done:koseki 
dkw-01092 koseki-012750 u20372 _ ##done:koseki 
dkw-01093 koseki-012760 u50d4 _ ##done:koseki 尊[u5c0a]
dkw-01094 koseki-012770 u50d5 _ ##done:koseki 
dkw-01095 koseki-012780 u50d6 _ ##done:koseki 
dkw-01096 koseki-012790 u50d7 _ ##done:koseki 
dkw-01097 koseki-012800 u50d8 _ ##done:koseki 
dkw-01098 koseki-012810 u50d9 _ ##done:koseki 
dkw-01099 koseki-012820 u3484 _ ##done:koseki 
dkw-01100 koseki-012830 u50da _ ##done:koseki 尞[u5c1e]
dkw-01101 koseki-012840 u50db _ ##done:alias:u50db 欺[u6b3a]
dkw-01102 koseki-012850 u50dc _ ##done:koseki 
dkw-01103 koseki-012860 u50dd _ ##done:koseki 
dkw-01104 koseki-012870 u20373 _ ##done:koseki 
dkw-01105 koseki-012880 u50de _ ##done:koseki 
dkw-01106 koseki-012890 u50df _ ##done:alias:u50df-ue0103 
dkw-01107 koseki-012900 u50e0 _ ##done:koseki 
dkw-01108 koseki-012910 u50e1 _ ##done:koseki 
dkw-01109 koseki-012920 u3485 _ ##done:koseki 
dkw-01110 koseki-012930 u50e2-ue0102 _ ##done:alias:u50e2 
dkw-01111 koseki-012940 u50e3 _ ##done:koseki 替[u66ff]
dkw-01112 koseki-012950 u50e4 _ ##done:koseki 
dkw-01113 koseki-012960 u50e5 _ ##done:koseki 
dkw-01114 koseki-012970 u3486 _ ##done:koseki 
dkw-01115 koseki-012980 u50e6 _ ##done:koseki 
dkw-01116 koseki-012990 u3487 _ ##done:koseki 
dkw-01117 koseki-013000 u50e7 _ ##done:koseki 曾[u66fe]
dkw-01118 koseki-013010 u3488 _ ##done:koseki 敢[u6562]
dkw-01119 koseki-013020 u50e8 _ ##done:koseki 賁[u8cc1]
dkw-01120 koseki-013030 u20374 _ ##done:koseki 
dkw-01121 koseki-013040 u20375 _ ##done:koseki 
dkw-01122 koseki-013050 u50e9 _ ##done:koseki 閒[u9592]
dkw-01123 koseki-013060 u50ea _ ##done:koseki 
dkw-01124 koseki-013070 u20376 _ ##done:alias:u20376 
dkw-01125 koseki-013080 u3489 _ ##done:koseki 
dkw-01126 koseki-013090 u50eb _ ##done:koseki 
dkw-01127 koseki-013100 u50ec _ ##done:koseki 
dkw-01128 koseki-013110 u50ed _ ##done:koseki 朁[u6701]
dkw-01129 koseki-013120 u20377 _ ##done:alias:u20377 
dkw-01130 koseki-013130 u348b _ ##done:koseki 斯[u65af]
dkw-01131 koseki-013140 u20378 _ ##done:alias:u20378 
dkw-01132 koseki-013150 u50ee _ ##done:koseki 
dkw-01133 koseki-013160 u50ef-ue0102 _ ##done:alias:u50ef 
dkw-01134 koseki-013170 u50f0 _ ##done:alias:u50f0 
dkw-01135 koseki-013180 u20379 _ ##done:koseki 
dkw-01136 koseki-013190 u348c _ ##done:koseki 
dkw-01137 koseki-013200 u2037a _ ##done:koseki 
dkw-01138 koseki-013210 u2037b _ ##done:koseki 
dkw-01139 koseki-013470 u203b9 _ ##done:alias:u203b9 𢜤[u22724]
dkw-01140 koseki-013220 u203ad _ ##done:koseki 
dkw-01141 koseki-013230 u203ae _ ##done:koseki 
dkw-01142 koseki-013240 u203af _ ##done:koseki 湯[u6e6f]
dkw-01143 koseki-013250 u203b0 _ ##done:koseki 
dkw-01144 koseki-013260 u203b1 _ ##done:alias:u203b1 
dkw-01145 koseki-013270 u203b2 _ ##done:alias:u203b2 萅[u8405]
dkw-01146 koseki-013280 u203b3 _ ##done:koseki 
dkw-01147 koseki-013290 u20344 _ ##done:alias:u20344 
dkw-01148 none u20382 _ ##done:alias:u20382 目[u76ee]
dkw-01149 koseki-013300 u203a1 _ ##done:koseki 頁[u9801]
dkw-01150 none u2039e _ ##done:alias:u2039e 期[u671f]
dkw-01151 koseki-013310 u203a2 _ ##done:koseki 
dkw-01152 koseki-013320 u203c8 _ ##done:koseki 
dkw-01153 koseki-013330 u348d _ ##done:koseki 
dkw-01154 koseki-013340 u50f1 _ ##done:koseki 
dkw-01155 koseki-013350 u20383 _ ##done:koseki 
dkw-01156 koseki-013360 u348e _ ##done:koseki 
dkw-01157 koseki-013370 u2039a _ ##done:koseki 
dkw-01158 koseki-013490 u50f5 _ ##done:koseki 
dkw-01159 jmj u50f6 _ ##done:alias:koseki-014080 
dkw-01160 koseki-013500 u50f7 _ ##done:alias:u50f7 
dkw-01161 koseki-013510 u50f8 _ ##done:koseki 禁[u7981]
dkw-01162 koseki-013520 u203b7 _ ##done:koseki 
dkw-01163 koseki-013530 u50f9 _ ##done:koseki 賈[u8cc8]
dkw-01164 koseki-013540 u3491 _ ##done:koseki 
dkw-01165 koseki-013550 u50fa _ ##done:koseki 
dkw-01166 koseki-013560 u50fb _ ##done:koseki 
dkw-01167 koseki-013570 u203b8 _ ##done:koseki 
dkw-01168 koseki-013580 u50fc _ ##done:koseki 
dkw-01169 koseki-013590 u50fd _ ##done:koseki 
dkw-01170 koseki-014010 u50fe _ ##done:alias:u50fe-var-001 愛[u611b]
dkw-01171 koseki-013600 u50ff _ ##done:koseki 
dkw-01172 koseki-013610 u5100 _ ##done:koseki 
dkw-01173 koseki-013620 u3492 _ ##done:koseki 
dkw-01174 koseki-013630 u3482 _ ##done:original 著[u8457]
dkw-01175 koseki-013640 u5101 _ ##done:koseki 
dkw-01176 koseki-013650 u5102 _ ##done:alias:u5102 
dkw-01177 koseki-013660 u5103 _ ##done:koseki 亶[u4eb6]
dkw-01178 koseki-013670 u5104 _ ##done:koseki 意[u610f]
dkw-01179 koseki-013680 u3493 _ ##done:koseki 
dkw-01180 koseki-013690 u5105 _ ##done:koseki 
dkw-01181 koseki-013700 u203ba _ ##done:koseki 
dkw-01182 koseki-013710 u203bb _ ##done:koseki 遁[u9041]
dkw-01183 koseki-013720 u203bc _ ##done:koseki 剽[u527d]
dkw-01184 koseki-013730 u203bd _ ##done:alias:u203bd 
dkw-01185 koseki-013740 u3494 _ ##done:koseki 
dkw-01186 koseki-013750 u203be _ ##done:koseki 
dkw-01187 koseki-013760 u5106-ue0102 _ ##done:koseki 
dkw-01188 koseki-013770 u5107 _ ##done:koseki 
dkw-01189 koseki-013780 u5108 _ ##done:koseki 會[u6703]
dkw-01190 koseki-013790 u5109 _ ##done:koseki 
dkw-01191 koseki-013800 u3495 _ ##done:koseki 
dkw-01192 koseki-013810 u203bf _ ##done:koseki 
dkw-01193 none u510a _ ##done:alias:u510a 
dkw-01194 koseki-013820 u203c0 _ ##done:original 
dkw-01195 koseki-013830 u510b _ ##done:koseki 
dkw-01196 koseki-013840 u510c _ ##done:koseki 敫[u656b]
dkw-01197 koseki-013850 u203c1 _ ##done:koseki 
dkw-01198 koseki-013860 u203c2 _ ##done:koseki 
dkw-01199 koseki-013870 u203c3 _ ##done:koseki 
dkw-01200 koseki-013880 u203c4 _ ##done:original 聖[u8056]
dkw-01201 koseki-013890 u510d-ue0102 _ ##done:alias:u510d 
dkw-01202 koseki-013900 u203c7 _ ##done:koseki 
dkw-01203 koseki-013910 u203e1 _ ##done:alias:u203e1 
dkw-01204 koseki-013920 u203e2 _ ##done:koseki 
dkw-01205 koseki-013930 u203e3 _ ##done:koseki 
dkw-01206 koseki-013940 u203e4 _ ##done:koseki 夅[u5905]貝[u8c9d]
dkw-01207 koseki-013950 u3496 _ ##done:alias:u3496 萬[u842c]
dkw-01208 koseki-013960 u203db _ ##done:koseki 
dkw-01209 koseki-013970 u203d4 _ ##done:koseki 
dkw-01210 koseki-013980 u510e _ ##done:koseki 
dkw-01211 koseki-013990 u203d7 _ ##done:koseki 炅[u7085]
dkw-01212 none u203ca _ ##done:alias:u203ca 
dkw-01213 koseki-014050 u348a _ ##done:alias:u348a 
dkw-01214 koseki-014100 u5110 _ ##done:koseki 賓[u8cd3]
dkw-01215 koseki-014110 u3499 _ ##done:koseki 綿[u7dbf]
dkw-01216 koseki-014120 u5111 _ ##done:koseki 㬎[u3b0e]
dkw-01217 koseki-014130 u203e8 _ ##done:koseki 
dkw-01218 koseki-014140 u203e9 _ ##done:koseki 
dkw-01219 koseki-014150 u203ea _ ##done:koseki 
dkw-01220 koseki-014160 u5112 _ ##done:koseki 
dkw-01221 koseki-014170 u203eb _ ##done:koseki 
dkw-01222 koseki-014180 u349a _ ##done:koseki 
dkw-01223 koseki-014190 u5113 _ ##done:koseki 
dkw-01224 koseki-014200 u5114 _ ##done:koseki 
dkw-01225 koseki-014210 u349b _ ##done:koseki 
dkw-01226 koseki-014220 u203ec _ ##done:koseki 
dkw-01227 koseki-014230 u5115 _ ##done:koseki 
dkw-01228 koseki-014240 u203ed _ ##done:koseki 聚[u805a]
dkw-01229 koseki-014250 u5116 _ ##done:koseki 
dkw-01230 koseki-014260 u203ee _ ##done:koseki 
dkw-01231 koseki-014270 u203ef _ ##done:koseki 
dkw-01232 koseki-014280 u349c _ ##done:koseki 
dkw-01233 koseki-014290 u5117 _ ##done:koseki 
dkw-01234 koseki-014300 u5118 _ ##done:koseki 
dkw-01235 koseki-014310 u5119 _ ##done:koseki 
dkw-01236 koseki-014320 u511a-ue0103 _ ##done:alias:u511a 
dkw-01237 koseki-014330 u511b-ue0102 _ ##done:alias:u511b 
dkw-01238 koseki-014340 u511c _ ##done:koseki 
dkw-01239 koseki-014350 u203f0 _ ##done:koseki 
dkw-01240 koseki-014360 u512b _ ##done:koseki 
dkw-01241 koseki-014370 u20406 _ ##done:koseki 𡬽[u21b3d]
dkw-01242 koseki-014380 u511d _ ##done:koseki 
dkw-01243 koseki-014390 u203fd _ ##done:koseki 
dkw-01244 koseki-014400 u511e _ ##done:koseki 
dkw-01245 koseki-014450 u511f _ ##done:koseki 賞[u8cde]
dkw-01246 koseki-014460 u5120 _ ##done:koseki 
dkw-01247 koseki-014470 u20408 _ ##done:koseki 臱[u81f1]
dkw-01248 koseki-014480 u349d _ ##done:alias:u349d-jv 
dkw-01249 koseki-014490 u5121 _ ##done:koseki 
dkw-01250 koseki-014500 u20409 _ ##done:alias:u20409 節[u7bc0]
dkw-01251 koseki-014510 u5122 _ ##done:koseki 
dkw-01252 koseki-014520 u349e _ ##done:koseki 
dkw-01253 koseki-014530 u5123 _ ##done:koseki 
dkw-01254 koseki-014540 u5124 _ ##done:koseki 暴[u66b4]
dkw-01255 koseki-014550 u5125-ue0100 _ ##done:alias:u5125-ue0101 𧶠[u27da0]
dkw-01256 koseki-014560 u2040a _ ##done:koseki 
dkw-01257 koseki-014570 u5126 _ ##done:koseki 
dkw-01258 koseki-014580 u5127 _ ##done:koseki 賛[u8cdb]
dkw-01259 koseki-014590 u5128 _ ##done:koseki 質[u8cea]
dkw-01260 koseki-014600 u5129 _ ##done:koseki 賜[u8cdc]
dkw-01261 koseki-014610 u512a-ue0103 _ ##done:alias:u512a 憂[u6182]
dkw-01262 koseki-014620 u2040b _ ##done:alias:u2040b 
dkw-01263 koseki-014630 u2040c _ ##done:koseki 
dkw-01264 koseki-014640 u2040d _ ##done:koseki 
dkw-01265 koseki-014650 u2040e _ ##done:alias:u2040e 蔓[u8513]
dkw-01266 koseki-014660 u20420 _ ##done:koseki 
dkw-01267 koseki-014670 u512c _ ##done:koseki 靚[u975a]
dkw-01268 koseki-014680 u20421 _ ##done:alias:u20421 
dkw-01269 koseki-014690 u2041b _ ##done:koseki 
dkw-01270 koseki-014700 u2041a _ ##done:koseki 
dkw-01271 koseki-014750 u349f _ ##done:koseki 
dkw-01272 koseki-014760 u20422 _ ##done:alias:u20422-jv 翫[u7feb]
dkw-01273 koseki-014770 u20423 _ ##done:koseki 憨[u61a8]
dkw-01274 koseki-014780 u512d _ ##done:koseki 親[u89aa]
dkw-01275 koseki-014790 u512e _ ##done:koseki 
dkw-01276 koseki-014800 u20424 _ ##done:koseki 
dkw-01277 koseki-014810 u512f _ ##done:koseki 
dkw-01278 koseki-014820 u34a0 _ ##done:koseki 
dkw-01279 koseki-014830 u20425 _ ##done:koseki 
dkw-01280 koseki-014840 u5130 _ ##done:koseki 
dkw-01281 koseki-014850 u5131 _ ##done:koseki 
dkw-01282 koseki-014860 u20426 _ ##done:koseki 
dkw-01283 koseki-014870 u20427 _ ##done:alias:u20427 瞢[u77a2]
dkw-01284 koseki-014880 u5132 _ ##done:koseki 諸[u8af8]
dkw-01285 koseki-014890 u20428 _ ##done:koseki 
dkw-01286 koseki-014900 u20439 _ ##done:koseki 
dkw-01287 koseki-014910 u2043a _ ##done:koseki 頻[u983b]
dkw-01288 koseki-014920 u20435 _ ##done:koseki 
dkw-01289 none u20433 _ ##done:alias:u20433 
dkw-01290 koseki-014930 u20431 _ ##done:alias:u20431 早[u65e9]
dkw-01291 koseki-014950 u20445 _ ##done:koseki 
dkw-01292 koseki-014960 u2043b _ ##done:koseki 
dkw-01293 koseki-014970 u2043c _ ##done:koseki 
dkw-01294 koseki-014980 u2043d _ ##done:alias:u2043d 
dkw-01295 koseki-014990 u2043e _ ##done:koseki 䫏[u4acf]
dkw-01296 koseki-015000 u5133 _ ##done:koseki 
dkw-01297 koseki-015010 u5134 _ ##done:koseki 
dkw-01298 koseki-015020 u2043f _ ##done:koseki 
dkw-01299 koseki-015030 u5135 _ ##done:koseki 
dkw-01300 koseki-015040 u34a1 _ ##done:koseki 
dkw-01301 koseki-015050 u20444 _ ##done:koseki 
dkw-01302 koseki-015080 u2044d _ ##done:alias:u2044d 夒[u5912]
dkw-01303 koseki-015090 u34a4 _ ##done:original 聶[u8076]
dkw-01304 koseki-015100 u5136 _ ##done:alias:u5136 
dkw-01305 koseki-015110 u34a5 _ ##done:koseki 
dkw-01306 koseki-015120 u34a6 _ ##done:koseki 
dkw-01307 koseki-015130 u2044e _ ##done:alias:u2044e 
dkw-01308 none u20452 _ ##done:alias:u20452 
dkw-01309 koseki-015140 u20450 _ ##done:koseki 
dkw-01310 koseki-015150 u2045b _ ##done:koseki 
dkw-01311 koseki-015170 u5137 _ ##done:koseki 
dkw-01312 koseki-015180 u34a7 _ ##done:koseki 離[u96e2]
dkw-01313 koseki-015190 u5138 _ ##done:koseki 
dkw-01314 koseki-015200 u20457-ue0100 _ ##done:koseki 
dkw-01315 koseki-015210 u5139 _ ##done:koseki 贊[u8d0a]
dkw-01316 koseki-015220 u20458 _ ##done:koseki 顛[u985b]
dkw-01317 koseki-015230 u513a _ ##done:koseki 
dkw-01318 koseki-015240 u20459 _ ##done:koseki 
dkw-01319 koseki-015250 u2045a _ ##done:alias:u2045a 頁[u9801]
dkw-01320 koseki-015260 u2045e _ ##done:original 
dkw-01321 koseki-015270 u20461 _ ##done:koseki 門[u9580]
dkw-01322 koseki-015280 u2045f _ ##done:koseki 邊[u908a]
dkw-01323 koseki-015320 u513b _ ##done:koseki 
dkw-01324 koseki-015330 u513c _ ##done:koseki 嚴[u56b4]
dkw-01325 koseki-015340 u20469 _ ##done:koseki 矍[u77cd]
dkw-01326 koseki-015350 u20464 _ ##done:koseki 𣍘[u23358]
dkw-01327 koseki-015360 u2046a _ ##done:koseki 囂[u56c2]
dkw-01328 koseki-015370 u513d _ ##done:koseki 
dkw-01329 koseki-015380 u2046b _ ##done:koseki 
dkw-01330 koseki-015390 u34a9 _ ##done:koseki 
dkw-01331 koseki-015400 u2046f _ ##done:alias:u2046f 頁[u9801]
dkw-01332 koseki-015410 u513e _ ##done:koseki 
dkw-01333 koseki-015420 u20470 _ ##done:alias:u20470 
dkw-01334 koseki-015430 u34aa _ ##done:koseki 
dkw-01335 koseki-015440 u20472 _ ##done:koseki 
dkw-01336 koseki-015450 u513f _ ##done:koseki 
dkw-01337 koseki-015460 u5140 _ ##done:koseki 
dkw-01338 koseki-015470 u5141 _ ##done:koseki 
dkw-01339 koseki-015480 u5142-ue0102 _ ##done:alias:u5142 
dkw-01340 koseki-015490 u5143 _ ##done:alias:u5143-j 
dkw-01341 koseki-015500 u20476 _ ##done:koseki 
dkw-01342 koseki-015540 u20477 _ ##done:koseki 
dkw-01343 koseki-015550 u5144 _ ##done:alias:u5144 
dkw-01344 koseki-015560 u5145-ue0102 _ ##done:alias:u5145-var-002 
dkw-01345 koseki-015620 u5145 _ ##done:koseki 
dkw-01346 koseki-015630 u20479 _ ##done:alias:u20479 
dkw-01347 jmj u5146-ue0103 _ ##done:alias:u5146-j 
dkw-01348 koseki-015650 u5147 _ ##done:koseki 
dkw-01349 koseki-015660 u5148 _ ##done:alias:u5148 
dkw-01350 koseki-015670 u5149 _ ##done:koseki 
dkw-01351 koseki-015680 u514a _ ##done:koseki 
dkw-01352 koseki-015690 u2047a _ ##done:koseki 
dkw-01353 koseki-015700 u2047b _ ##done:koseki 
dkw-01354 koseki-015710 u34ab _ ##done:koseki 
dkw-01355 koseki-015730 u514b _ ##done:koseki 
dkw-01356 koseki-015740 u514c _ ##done:koseki 
dkw-01357 koseki-015750 u2047d _ ##done:original 
dkw-01358 koseki-015760 u514d _ ##done:original 
dkw-01359 koseki-015770 u514e _ ##done:koseki 
dkw-01360 koseki-015780 u2047e _ ##done:koseki 
dkw-01361 koseki-015790 u2047f _ ##done:alias:u2047f 
dkw-01362 koseki-015800 u514f _ ##done:koseki 
dkw-01363 koseki-015810 u20480 _ ##done:alias:u20480 
dkw-01364 koseki-015820 u5150 _ ##done:koseki 旧[u65e7]
dkw-01365 koseki-015890 u5152 _ ##done:alias:u5152-k 
dkw-01366 koseki-015900 u20486 _ ##done:koseki 
dkw-01367 koseki-016040 u5153-ue0102 _ ##done:alias:u5153 
dkw-01368 koseki-015910 u5154-ue0105 _ ##done:alias:u5154-var-005 
dkw-01369 koseki-015930 u5155 _ ##done:koseki 
dkw-01370 koseki-015940 u20485 _ ##done:koseki 
dkw-01371 koseki-015950 u20483 _ ##done:koseki 
dkw-01372 koseki-015960 u2048a _ ##done:koseki 
dkw-01373 koseki-015970 u20484 _ ##done:koseki 
dkw-01374 koseki-016010 u5156 _ ##done:alias:u5156 
dkw-01375 koseki-016060 u5157 _ ##done:koseki 
dkw-01376 koseki-016070 u2048c _ ##done:alias:u2048c 
dkw-01377 koseki-016080 u2048d _ ##done:koseki 
dkw-01378 koseki-016090 u5158 _ ##done:koseki 
dkw-01379 koseki-016100 u2048f _ ##done:koseki 
dkw-01380 koseki-016110 u5159 _ ##done:koseki 
dkw-01381 koseki-016150 u515a _ ##done:koseki 
dkw-01382 koseki-016160 u34ad _ ##done:alias:u34ad 
dkw-01383 koseki-016170 u515b _ ##done:koseki 
dkw-01384 koseki-016180 u20490 _ ##done:koseki 
dkw-01385 koseki-016190 u20496-ue0100 _ ##done:alias:u20496 
dkw-01386 koseki-016210 u515c _ ##done:koseki 
dkw-01387 koseki-016220 u515d _ ##done:koseki 
dkw-01388 koseki-016230 u515e _ ##done:koseki 
dkw-01389 koseki-016240 u20498 _ ##done:koseki 
dkw-01390 koseki-016250 u20499 _ ##done:koseki 
dkw-01391 koseki-016260 u515f _ ##done:alias:u515f 
dkw-01392 koseki-016270 u204a2 _ ##done:alias:u204a2 
dkw-01393 koseki-016280 u5160 _ ##done:koseki 白[u767d]
dkw-01394 koseki-016300 u5161 _ ##done:koseki 百[u767e]
dkw-01395 koseki-016320 u5162 _ ##done:koseki 
dkw-01396 koseki-016330 u204a7 _ ##done:koseki 
dkw-01397 koseki-016340 u204a8 _ ##done:koseki 
dkw-01398 koseki-016350 u204ae _ ##done:koseki 昔[u6614]
dkw-01399 koseki-016360 u204ad _ ##done:koseki 
dkw-01400 koseki-016400 u204b0 _ ##done:alias:u204b0 
dkw-01401 koseki-016410 u204b1 _ ##done:koseki 
dkw-01402 none u204b6 _ ##done:original 
dkw-01403 koseki-016420 u204b2 _ ##done:koseki 
dkw-01404 koseki-016430 u204b8 _ ##done:koseki 息[u606f]
dkw-01405 koseki-016440 u5163 _ ##done:koseki 
dkw-01406 koseki-016450 u204c6 _ ##done:original 
dkw-01407 koseki-016460 u204ca _ ##done:koseki 
dkw-01408 koseki-016470 u204c8 _ ##done:koseki 
dkw-01409 koseki-016490 u204cc _ ##done:original 
dkw-01410 koseki-016500 u204ce _ ##done:koseki 
dkw-01411 koseki-016520 u204cf _ ##done:alias:u204cf 
dkw-01412 koseki-016530 u5164 _ ##done:koseki 
dkw-01413 koseki-016540 u204d7 _ ##done:koseki 
dkw-01414 koseki-016550 u204d9 _ ##done:koseki 
dkw-01415 koseki-016560 u5165 _ ##done:koseki 
dkw-01416 none u204db _ ##done:alias:u204db-jv 
dkw-01417 koseki-016570 u5166 _ ##done:koseki 
dkw-01418 koseki-016580 u5167 _ ##done:koseki 
dkw-01419 koseki-016590 u204dc _ ##done:original 
dkw-01420 koseki-016600 u204dd _ ##done:koseki 
dkw-01421 koseki-016610 u204de _ ##done:koseki 
dkw-01422 koseki-016620 u34b0 _ ##done:koseki 
dkw-01423 koseki-016630 u204df _ ##done:koseki 
dkw-01424 koseki-016640 u5168-ue0103 _ ##done:koseki 
dkw-01425 koseki-016650 u204e0 _ ##done:alias:u204e0 
dkw-01426 koseki-552560 u34b2 _ ##done:koseki 日[u65e5]
dkw-01427 koseki-016660 u204e1 _ ##done:koseki 
dkw-01428 koseki-016670 u204e3 _ ##done:koseki 
dkw-01429 koseki-016690 u201d2 _ ##done:koseki 
dkw-01430 koseki-016710 u34b3 _ ##done:koseki 
dkw-01431 koseki-016720 u204e4 _ ##done:koseki 日[u65e5]
dkw-01432 koseki-016730 u34b4 _ ##done:koseki 
dkw-01433 koseki-016740 u204e7 _ ##done:koseki 
dkw-01434 koseki-016750 u204e6 _ ##done:koseki 
dkw-01435 koseki-016760 u204e5 _ ##done:alias:u204e5 
dkw-01436 koseki-016770 u5169 _ ##done:koseki 
dkw-01437 koseki-016780 u516a _ ##done:koseki 
dkw-01438 koseki-016790 u204ea _ ##done:koseki 
dkw-01439 koseki-016800 u204eb _ ##done:koseki 
dkw-01440 koseki-016810 u204ed _ ##done:koseki 
dkw-01441 koseki-016820 u204ee _ ##done:koseki 
dkw-01442 koseki-016830 u204f1 _ ##done:koseki 
dkw-01443 koseki-016840 u204f3 _ ##done:koseki 
dkw-01444 koseki-016850 u204f4 _ ##done:koseki 
dkw-01445 koseki-016860 u204f5 _ ##done:koseki 
dkw-01446 koseki-016870 u204f6 _ ##done:koseki 
dkw-01447 koseki-016880 u204f8 _ ##done:koseki 
dkw-01448 koseki-016890 u204fd _ ##done:alias:u204fd 
dkw-01449 koseki-016900 u204ff _ ##done:koseki 
dkw-01450 koseki-016910 u516b _ ##done:koseki 
dkw-01451 koseki-016920 u20500 _ ##done:koseki 
dkw-01452 koseki-016980 u516c-ue0103 _ ##done:koseki 
dkw-01453 koseki-016940 u516d _ ##done:koseki 
dkw-01454 koseki-016950 u20501 _ ##done:koseki 
dkw-01455 koseki-016960 u516e _ ##done:koseki 
dkw-01456 koseki-016970 u20502 _ ##done:koseki 
dkw-01457 koseki-017010 u20506 _ ##done:koseki 
dkw-01458 koseki-017030 u5171 _ ##done:koseki 
dkw-01459 koseki-017040 u5173-ue0102 _ ##done:koseki 
dkw-01460 koseki-017050 u20508 _ ##done:koseki 
dkw-01461 koseki-017060 u5172 _ ##done:koseki 
dkw-01462 koseki-017100 u5175 _ ##done:koseki 
dkw-01463 koseki-017110 u2050a _ ##done:koseki 
dkw-01464 koseki-017120 u2050b _ ##done:koseki 
dkw-01465 koseki-017130 u2050c _ ##done:koseki 
dkw-01466 koseki-017140 u34b5 _ ##done:original 白[u767d]
dkw-01467 koseki-017150 u34b6 _ ##done:original 白[u767d]
dkw-01468 koseki-017160 u2050d _ ##done:koseki 
dkw-01469 koseki-017170 u2050e _ ##done:koseki 
dkw-01470 koseki-017180 u2050f _ ##done:koseki 
dkw-01471 none u34b7 _ ##done:alias:u34b7 
dkw-01472 koseki-017190 u5176 _ ##done:original 
dkw-01473 koseki-017200 u5177 _ ##done:original [uf51d]
dkw-01474 koseki-017210 u5178 _ ##done:koseki 
dkw-01475 koseki-017220 u20510 _ ##done:koseki 
dkw-01476 koseki-017230 u20511 _ ##done:koseki 
dkw-01477 koseki-017260 u34b8-ue0100 _ ##done:koseki 
dkw-01478 koseki-017270 u20512 _ ##done:koseki 
dkw-01479 koseki-017280 u20513 _ ##done:koseki 
dkw-01480 koseki-017290 u20514 _ ##done:koseki 
dkw-01481 koseki-017300 u20515 _ ##done:koseki 
dkw-01482 koseki-017310 u20516 _ ##done:koseki 
dkw-01483 koseki-017330 u517c-ue0104 _ ##done:koseki 
dkw-01484 koseki-017340 u20519 _ ##done:original 日[u65e5]
dkw-01485 koseki-017350 u2051a _ ##done:koseki 
dkw-01486 koseki-017360 u2051b _ ##done:koseki 
dkw-01487 koseki-017460 u2051c _ ##done:koseki 
dkw-01488 koseki-017470 u2051d _ ##done:koseki 
dkw-01489 koseki-017480 u2051e _ ##done:koseki 
dkw-01490 koseki-017490 u2051f _ ##done:koseki 隻[u96bb]
dkw-01491 koseki-017500 u20520 _ ##done:koseki 
dkw-01492 koseki-017510 u20527 _ ##done:koseki 
dkw-01493 koseki-017520 u20525-ue0103 _ ##done:koseki 
dkw-01494 koseki-017610 u517e _ ##done:koseki 
dkw-01495 koseki-017620 u20528 _ ##done:koseki 
